t,cmd_ts,cmd_age_ms,cmd_fresh,ramping,target_0,target_1,target_2,target_3,target_4,target_5,target_6,applied_0,applied_1,applied_2,applied_3,applied_4,applied_5,applied_6,meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_gripper,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5
1787275152.741851,1787275152.740260,1.591,1,1,-0.004769,0.408515,0.287040,0.302732,-0.001335,-0.009985,1.000000,-0.004768,0.415924,0.293103,0.306100,-0.001335,-0.008975,0.996251,-0.004768,0.418288,0.293545,0.301175,-0.001335,-0.008965,0.995927,-0.007326,0.124542,-0.002442,-0.505495,-0.007326,-0.021978,0.116239,1.989744,6.475214,1.443223,-0.012210,0.041514
1787275152.746851,1787275152.745260,1.591,1,1,-0.004769,0.409584,0.287915,0.303218,-0.001335,-0.009839,1.000000,-0.004768,0.415914,0.293094,0.306095,-0.001335,-0.008976,0.996263,-0.004768,0.418669,0.293545,0.300412,-0.001335,-0.008965,0.995927,-0.007326,0.105006,0.002442,-0.329670,-0.007326,-0.007326,0.075214,2.222222,6.037607,1.438339,-0.012210,0.026862
1787275152.751852,1787275152.750262,1.591,1,1,-0.004769,0.410501,0.288665,0.303635,-0.001335,-0.009714,1.000000,-0.004768,0.415907,0.293089,0.306092,-0.001335,-0.008977,0.996276,-0.004768,0.419051,0.293545,0.299268,-0.001335,-0.008965,0.995927,-0.007326,0.080586,0.002442,-0.241758,-0.007326,-0.007326,0.034188,2.263248,5.764103,1.394383,-0.021978,0.002442
1787275152.756851,1787275152.755261,1.590,1,1,-0.004769,0.411286,0.289308,0.303992,-0.001335,-0.009607,1.000000,-0.004768,0.415905,0.293087,0.306091,-0.001335,-0.008978,0.996289,-0.004768,0.419051,0.293545,0.299268,-0.001335,-0.008965,0.995927,-0.007326,0.080586,0.002442,-0.241758,-0.007326,-0.007326,0.034188,2.263248,5.764103,1.394383,-0.021978,0.002442
1787275152.761852,1787275152.760262,1.590,1,1,-0.004769,0.411960,0.289859,0.304298,-0.001335,-0.009515,1.000000,-0.004768,0.415905,0.293087,0.306091,-0.001335,-0.008978,0.996301,-0.004768,0.419432,0.293545,0.297360,-0.001335,-0.009346,0.995927,-0.012210,0.095238,-0.002442,-0.373626,-0.021978,-0.021978,0.006838,2.208547,5.723077,1.413919,-0.021978,0.002442
1787275152.766853,1787275152.765260,1.593,1,1,-0.004769,0.412537,0.290331,0.304560,-0.001335,-0.009437,1.000000,-0.004768,0.415907,0.293088,0.306092,-0.001335,-0.008977,0.996314,-0.004768,0.419814,0.293545,0.295834,-0.001335,-0.009346,0.995927,-0.007326,0.046398,-0.007326,-0.227106,-0.007326,-0.007326,-0.020513,2.372650,5.723077,1.472527,-0.017094,-0.007326
1787275152.771851,1787275152.770261,1.590,1,1,-0.004769,0.413031,0.290736,0.304785,-0.001335,-0.009369,1.000000,-0.004768,0.415910,0.293091,0.306094,-0.001335,-0.008977,0.996327,-0.004768,0.419814,0.293545,0.294308,-0.001335,-0.009346,0.995927,-0.002442,0.002442,-0.012210,-0.300366,-0.007326,-0.007326,-0.034188,2.454701,5.736752,1.516484,-0.017094,-0.007326
1787275152.776852,1787275152.775261,1.591,1,1,-0.004769,0.413455,0.291083,0.304978,-0.001335,-0.009311,1.000000,-0.004768,0.415914,0.293095,0.306096,-0.001335,-0.008976,0.996339,-0.004768,0.419814,0.293545,0.290112,-0.001335,-0.009346,0.995927,-0.002442,0.012210,-0.012210,-0.490842,-0.036630,-0.036630,-0.047863,2.454701,5.777778,1.789988,-0.012210,-0.007326
1787275152.781852,1787275152.780262,1.591,1,1,-0.004769,0.413819,0.291380,0.305143,-0.001335,-0.009262,1.000000,-0.004768,0.415919,0.293099,0.306098,-0.001335,-0.008976,0.996352,-0.004768,0.420195,0.293545,0.288968,-0.001335,-0.009346,0.995927,-0.007326,0.026862,-0.017094,-0.373626,0.007326,-0.007326,-0.047863,2.413675,5.791453,1.882784,-0.012210,-0.007326
1787275152.786853,1787275152.780262,6.591,0,1,-0.004769,0.413819,0.291380,0.305143,-0.001335,-0.009262,1.000000,-0.004768,0.415912,0.293093,0.306094,-0.001335,-0.008977,0.996364,-0.004768,0.420958,0.293164,0.285534,-0.001335,-0.009346,0.995927,-0.002442,0.075702,-0.041514,-0.490842,-0.021978,-0.021978,-0.047863,2.249573,5.928205,2.009768,-0.017094,-0.012210
1787275152.791852,1787275152.790262,1.590,1,1,-0.004769,0.414397,0.291853,0.305406,-0.001335,-0.009183,1.000000,-0.004768,0.415930,0.293107,0.306103,-0.001335,-0.008974,0.996377,-0.004768,0.420958,0.293164,0.285534,-0.001335,-0.009346,0.995927,-0.002442,0.075702,-0.041514,-0.490842,-0.021978,-0.021978,-0.047863,2.249573,5.928205,2.009768,-0.017094,-0.012210
1787275152.796851,1787275152.795261,1.590,1,1,-0.004769,0.414626,0.292040,0.305510,-0.001335,-0.009152,1.000000,-0.004768,0.415935,0.293112,0.306105,-0.001335,-0.008973,0.996390,-0.004768,0.422484,0.291638,0.282101,-0.001335,-0.009346,0.995927,-0.002442,0.139194,-0.119658,-0.315018,-0.007326,-0.007326,-0.047863,1.880342,6.338462,2.122100,-0.017094,-0.017094
1787275152.801850,1787275152.800261,1.590,1,1,-0.004769,0.414822,0.292201,0.305599,-0.001335,-0.009125,1.000000,-0.004768,0.415940,0.293116,0.306107,-0.001335,-0.008973,0.996402,-0.004768,0.422484,0.291638,0.282101,-0.001335,-0.009346,0.995927,-0.002442,0.139194,-0.119658,-0.315018,-0.007326,-0.007326,-0.047863,1.880342,6.338462,2.122100,-0.017094,-0.017094
1787275152.806853,1787275152.805260,1.593,1,1,-0.004769,0.414990,0.292339,0.305676,-0.001335,-0.009102,1.000000,-0.004768,0.415945,0.293120,0.306110,-0.001335,-0.008972,0.996415,-0.004768,0.423247,0.291257,0.280575,-0.001335,-0.009346,0.995927,-0.002442,0.148962,-0.148962,-0.388278,-0.007326,-0.007326,-0.061538,1.770940,6.447863,2.146520,-0.021978,-0.017094
1787275152.811852,1787275152.810260,1.591,1,1,-0.004769,0.415135,0.292457,0.305741,-0.001335,-0.009082,1.000000,-0.004768,0.415950,0.293124,0.306112,-0.001335,-0.008971,0.996428,-0.004768,0.424010,0.289731,0.278286,-0.001335,-0.009346,0.995927,0.002442,0.134310,-0.163614,-0.271062,-0.007326,-0.021978,-0.061538,1.661538,6.639316,2.224664,-0.021978,-0.021978
1787275152.816854,1787275152.815261,1.592,1,1,-0.004769,0.415258,0.292558,0.305797,-0.001335,-0.009066,1.000000,-0.004768,0.415955,0.293128,0.306114,-0.001335,-0.008971,0.996440,-0.004768,0.424392,0.289349,0.277523,-0.001335,-0.009346,0.995927,-0.007326,0.114774,-0.148962,-0.271062,0.007326,-0.007326,-0.061538,1.675214,6.652991,2.234432,-0.021978,-0.017094
1787275152.821861,1787275152.820278,1.583,1,1,-0.004769,0.415364,0.292645,0.305845,-0.001335,-0.009051,1.000000,-0.004768,0.415959,0.293131,0.306116,-0.001335,-0.008970,0.996453,-0.004768,0.425154,0.288968,0.276761,-0.001335,-0.009346,0.995927,-0.002442,0.124542,-0.153846,-0.241758,-0.007326,-0.021978,-0.061538,1.620513,6.748718,2.244200,-0.021978,-0.017094
1787275152.826880,1787275152.825429,1.451,1,1,-0.004769,0.415457,0.292721,0.305888,-0.001335,-0.009038,1.000000,-0.004768,0.415963,0.293134,0.306118,-0.001335,-0.008970,0.996465,-0.004768,0.426299,0.287823,0.275235,-0.001335,-0.009346,0.995927,-0.002442,0.139194,-0.129426,-0.197802,-0.007326,0.007326,-0.061538,1.470085,6.817094,2.234432,-0.036630,-0.017094
1787275152.831851,1787275152.830780,1.071,1,1,-0.004769,0.415539,0.292788,0.305925,-0.001335,-0.009027,1.000000,-0.004768,0.415967,0.293138,0.306119,-0.001335,-0.008969,0.996478,-0.004768,0.427443,0.286679,0.274090,-0.001335,-0.009346,0.995927,-0.007326,0.148962,-0.163614,-0.183150,-0.007326,-0.021978,-0.047863,1.319658,6.994872,2.244200,-0.031746,-0.021978
1787275152.836853,1787275152.835889,0.964,1,1,-0.004769,0.415606,0.292843,0.305955,-0.001335,-0.009018,1.000000,-0.004768,0.415970,0.293140,0.306121,-0.001335,-0.008969,0.996491,-0.004768,0.427443,0.286679,0.274090,-0.001335,-0.009346,0.995927,-0.007326,0.148962,-0.163614,-0.183150,-0.007326,-0.021978,-0.047863,1.319658,6.994872,2.244200,-0.031746,-0.021978
1787275152.841852,1787275152.841015,0.837,1,1,-0.004769,0.415664,0.292889,0.305982,-0.001335,-0.009010,1.000000,-0.004768,0.415973,0.293143,0.306122,-0.001335,-0.008968,0.996503,-0.004768,0.427825,0.285916,0.273327,-0.001335,-0.009346,0.995927,-0.007326,0.153846,-0.153846,-0.139194,-0.007326,-0.021978,-0.034188,1.278632,6.981197,2.244200,-0.026862,-0.021978
1787275152.846850,1787275152.846384,0.467,1,1,-0.004769,0.415715,0.292931,0.306005,-0.001335,-0.009003,1.000000,-0.004768,0.415976,0.293145,0.306124,-0.001335,-0.008968,0.996516,-0.005150,0.428969,0.284771,0.272564,-0.001335,-0.009346,0.995927,-0.036630,0.148962,-0.168498,-0.109890,-0.007326,-0.007326,0.020513,1.155556,7.200000,2.239316,-0.021978,-0.017094
1787275152.851852,1787275152.850261,1.591,1,1,-0.004769,0.415747,0.292958,0.306020,-0.001335,-0.008999,1.000000,-0.004768,0.415978,0.293147,0.306125,-0.001335,-0.008968,0.996529,-0.005150,0.429732,0.284009,0.272183,-0.001335,-0.009346,0.995927,-0.031746,0.144078,-0.178266,-0.153846,0.007326,-0.007326,0.034188,1.114530,7.241026,2.249084,-0.021978,-0.017094
1787275152.856850,1787275152.850261,6.589,0,1,-0.004769,0.415747,0.292958,0.306020,-0.001335,-0.008999,1.000000,-0.004768,0.415977,0.293146,0.306124,-0.001335,-0.008968,0.996541,-0.005150,0.430495,0.282864,0.270657,-0.001335,-0.009346,0.995927,-0.012210,0.109890,-0.173382,-0.183150,-0.007326,-0.007326,0.034188,1.196581,7.336752,2.317460,-0.021978,-0.017094
1787275152.861914,1787275152.860284,1.630,1,1,-0.004769,0.415814,0.293013,0.306050,-0.001335,-0.008990,1.000000,-0.004768,0.415982,0.293150,0.306127,-0.001335,-0.008967,0.996554,-0.005150,0.430877,0.282101,0.270275,-0.001335,-0.009346,0.995927,-0.002442,0.090354,-0.144078,-0.153846,-0.007326,-0.007326,0.020513,1.223932,7.309402,2.351648,-0.021978,-0.017094
1787275152.866850,1787275152.865260,1.590,1,1,-0.004769,0.415841,0.293034,0.306062,-0.001335,-0.008986,1.000000,-0.004768,0.415984,0.293152,0.306127,-0.001335,-0.008967,0.996566,-0.005150,0.431258,0.281338,0.269512,-0.001335,-0.009346,0.995927,-0.002442,0.075702,-0.134310,-0.109890,0.007326,-0.021978,0.006838,1.182906,7.350427,2.366300,-0.021978,-0.017094
1787275152.871850,1787275152.870260,1.590,1,1,-0.004769,0.415863,0.293053,0.306072,-0.001335,-0.008983,1.000000,-0.004768,0.415986,0.293153,0.306128,-0.001335,-0.008966,0.996579,-0.005150,0.431258,0.281338,0.269512,-0.001335,-0.009346,0.995927,-0.002442,0.075702,-0.134310,-0.109890,0.007326,-0.021978,0.006838,1.182906,7.350427,2.366300,-0.021978,-0.017094
1787275152.876850,1787275152.875293,1.557,1,1,-0.004769,0.415883,0.293069,0.306081,-0.001335,-0.008980,1.000000,-0.004768,0.415987,0.293154,0.306129,-0.001335,-0.008966,0.996592,-0.005150,0.431640,0.280957,0.269131,-0.001335,-0.009346,0.995927,-0.002442,0.090354,-0.129426,-0.095238,-0.007326,-0.007326,-0.006838,1.182906,7.405128,2.356532,-0.026862,-0.017094
1787275152.881850,1787275152.880361,1.488,1,1,-0.004769,0.415900,0.293083,0.306089,-0.001335,-0.008978,1.000000,-0.004768,0.415989,0.293156,0.306129,-0.001335,-0.008966,0.996604,-0.005150,0.432403,0.279812,0.269131,-0.001335,-0.009346,0.995927,-0.002442,0.105006,-0.139194,-0.051282,-0.007326,-0.007326,-0.020513,1.087179,7.446154,2.312576,-0.021978,-0.017094
1787275152.886852,1787275152.885462,1.390,1,1,-0.004769,0.415914,0.293094,0.306095,-0.001335,-0.008976,1.000000,-0.004768,0.415990,0.293157,0.306130,-0.001335,-0.008966,0.996617,-0.005150,0.433165,0.279049,0.269131,-0.001335,-0.009346,0.995927,-0.002442,0.105006,-0.139194,-0.021978,-0.007326,-0.007326,-0.020513,1.032479,7.487179,2.288156,-0.021978,-0.017094
1787275152.891850,1787275152.890430,1.420,1,1,-0.004769,0.415926,0.293104,0.306101,-0.001335,-0.008975,1.000000,-0.004768,0.415991,0.293157,0.306130,-0.001335,-0.008966,0.996630,-0.005150,0.433928,0.278286,0.268750,-0.001335,-0.009346,0.995927,-0.002442,0.129426,-0.100122,-0.021978,-0.007326,0.007326,-0.020513,0.882051,7.459829,2.258852,-0.021978,-0.017094
1787275152.896849,1787275152.895636,1.213,1,1,-0.004769,0.415937,0.293113,0.306106,-0.001335,-0.008973,1.000000,-0.004768,0.415992,0.293158,0.306131,-0.001335,-0.008966,0.996642,-0.005150,0.433928,0.278286,0.268750,-0.001335,-0.009346,0.995927,-0.002442,0.129426,-0.100122,-0.021978,-0.007326,0.007326,-0.020513,0.882051,7.459829,2.258852,-0.021978,-0.017094
1787275152.901849,1787275152.900262,1.587,1,1,-0.004769,0.415945,0.293120,0.306110,-0.001335,-0.008972,1.000000,-0.004768,0.415993,0.293159,0.306131,-0.001335,-0.008966,0.996655,-0.005150,0.435836,0.277523,0.268368,-0.001335,-0.009346,0.995927,-0.002442,0.129426,-0.085470,-0.036630,-0.007326,-0.007326,-0.020513,0.704274,7.418803,2.283272,-0.021978,-0.017094
1787275152.906849,1787275152.905261,1.588,1,1,-0.004769,0.415953,0.293126,0.306113,-0.001335,-0.008971,1.000000,-0.004768,0.415994,0.293159,0.306132,-0.001335,-0.008965,0.996667,-0.005150,0.435836,0.277523,0.268368,-0.001335,-0.009346,0.995927,-0.002442,0.129426,-0.085470,-0.036630,-0.007326,-0.007326,-0.020513,0.704274,7.418803,2.283272,-0.021978,-0.017094
1787275152.911849,1787275152.910260,1.589,1,1,-0.004769,0.415960,0.293132,0.306116,-0.001335,-0.008970,1.000000,-0.004768,0.415994,0.293160,0.306132,-0.001335,-0.008965,0.996680,-0.005150,0.436217,0.277142,0.267987,-0.001335,-0.009346,0.995927,0.002442,0.124542,-0.051282,-0.065934,-0.007326,-0.007326,-0.020513,0.676923,7.350427,2.302808,-0.026862,-0.017094
1787275152.916853,1787275152.915263,1.590,1,1,-0.004769,0.415965,0.293136,0.306119,-0.001335,-0.008969,1.000000,-0.004768,0.415995,0.293160,0.306132,-0.001335,-0.008965,0.996693,-0.005150,0.436599,0.277142,0.267605,-0.001335,-0.009346,0.995927,-0.002442,0.114774,-0.036630,-0.109890,-0.007326,-0.021978,-0.034188,0.676923,7.323077,2.336996,-0.026862,-0.017094
1787275152.921851,1787275152.920261,1.590,1,1,-0.004769,0.415970,0.293140,0.306121,-0.001335,-0.008969,1.000000,-0.004769,0.415995,0.293161,0.306132,-0.001335,-0.008965,0.996705,-0.005150,0.436980,0.276761,0.266079,-0.001335,-0.009346,0.995927,-0.002442,0.075702,-0.031746,-0.153846,-0.007326,-0.021978,-0.034188,0.717949,7.268376,2.449328,-0.026862,-0.017094
1787275152.926849,1787275152.925261,1.588,1,1,-0.004769,0.415974,0.293144,0.306123,-0.001335,-0.008968,1.000000,-0.004769,0.415996,0.293161,0.306133,-0.001335,-0.008965,0.996718,-0.005150,0.437362,0.276761,0.266079,-0.001335,-0.009346,0.995927,-0.007326,0.056166,-0.036630,-0.095238,-0.007326,-0.007326,-0.020513,0.772650,7.241026,2.478632,-0.026862,-0.017094
1787275152.931849,1787275152.930304,1.545,1,1,-0.004769,0.415978,0.293147,0.306124,-0.001335,-0.008967,1.000000,-0.004769,0.415996,0.293162,0.306133,-0.001335,-0.008965,0.996730,-0.005150,0.437362,0.276761,0.266079,-0.001335,-0.009346,0.995927,-0.007326,0.051282,-0.026862,-0.036630,0.007326,0.007326,-0.020513,0.786325,7.227350,2.463980,-0.021978,-0.021978
1787275152.936849,1787275152.935338,1.511,1,1,-0.004769,0.415981,0.293149,0.306126,-0.001335,-0.008967,1.000000,-0.004769,0.415997,0.293162,0.306133,-0.001335,-0.008965,0.996743,-0.005531,0.437743,0.276761,0.266079,-0.001335,-0.009346,0.995927,-0.007326,0.065934,-0.021978,-0.021978,-0.007326,-0.021978,-0.020513,0.731624,7.227350,2.434676,-0.026862,-0.021978
1787275152.941849,1787275152.935338,6.511,0,1,-0.004769,0.415981,0.293149,0.306126,-0.001335,-0.008967,1.000000,-0.004769,0.415997,0.293162,0.306133,-0.001335,-0.008965,0.996756,-0.005531,0.438506,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,0.085470,-0.021978,-0.021978,-0.007326,-0.007326,-0.020513,0.635897,7.213675,2.371184,-0.021978,-0.017094
1787275152.946849,1787275152.945262,1.587,1,1,-0.004769,0.415986,0.293153,0.306128,-0.001335,-0.008966,1.000000,-0.004769,0.415997,0.293162,0.306133,-0.001335,-0.008965,0.996768,-0.005531,0.438888,0.276379,0.266079,-0.001335,-0.009346,0.995999,-0.002442,0.075702,-0.017094,-0.007326,-0.007326,-0.007326,-0.020513,0.635897,7.213675,2.361416,-0.021978,-0.021978
1787275152.951852,1787275152.950263,1.589,1,1,-0.004769,0.415988,0.293155,0.306129,-0.001335,-0.008966,1.000000,-0.004769,0.415997,0.293163,0.306133,-0.001335,-0.008965,0.996781,-0.005531,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,0.036630,-0.012210,-0.007326,-0.021978,0.007326,-0.034188,0.704274,7.186325,2.351648,-0.026862,-0.017094
1787275152.956850,1787275152.955258,1.592,1,1,-0.004769,0.415989,0.293156,0.306130,-0.001335,-0.008966,1.000000,-0.004769,0.415998,0.293163,0.306133,-0.001335,-0.008965,0.996794,-0.005531,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995999,-0.007326,0.026862,-0.007326,-0.021978,-0.007326,-0.021978,-0.020513,0.745299,7.200000,2.351648,-0.026862,-0.017094
1787275152.961854,1787275152.960258,1.596,1,1,-0.004769,0.415991,0.293157,0.306130,-0.001335,-0.008966,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996806,-0.005150,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,0.012210,-0.012210,-0.007326,-0.007326,0.007326,-0.020513,0.827350,7.213675,2.356532,-0.021978,-0.017094
1787275152.966849,1787275152.965259,1.590,1,1,-0.004769,0.415992,0.293158,0.306131,-0.001335,-0.008966,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996819,-0.005150,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,0.012210,-0.012210,-0.007326,-0.007326,0.007326,-0.020513,0.827350,7.213675,2.356532,-0.021978,-0.017094
1787275152.971849,1787275152.970258,1.591,1,1,-0.004769,0.415993,0.293159,0.306131,-0.001335,-0.008965,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996831,-0.005150,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,-0.002442,-0.012210,0.007326,-0.007326,-0.021978,-0.034188,0.895726,7.213675,2.346764,-0.021978,-0.017094
1787275152.976851,1787275152.975259,1.592,1,1,-0.004769,0.415994,0.293160,0.306132,-0.001335,-0.008965,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996844,-0.005150,0.439269,0.276379,0.266079,-0.001335,-0.009346,0.995999,0.002442,-0.017094,-0.007326,-0.007326,-0.007326,0.007326,-0.034188,0.950427,7.200000,2.341880,-0.021978,-0.017094
1787275152.981851,1787275152.980258,1.593,1,1,-0.004769,0.415995,0.293160,0.306132,-0.001335,-0.008965,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996857,-0.005150,0.438888,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.007326,-0.017094,-0.007326,-0.007326,-0.007326,-0.007326,-0.034188,0.964103,7.172650,2.341880,-0.021978,-0.017094
1787275152.986852,1787275152.985259,1.593,1,1,-0.004769,0.415995,0.293161,0.306132,-0.001335,-0.008965,1.000000,-0.004769,0.415998,0.293163,0.306134,-0.001335,-0.008965,0.996869,-0.005150,0.438888,0.276379,0.266079,-0.001335,-0.009346,0.995927,-0.002442,-0.021978,-0.002442,0.036630,-0.007326,-0.021978,-0.034188,1.018803,7.172650,2.327228,-0.026862,-0.021978
1787275152.991850,1787275152.990258,1.592,1,1,-0.004769,0.415996,0.293161,0.306133,-0.001335,-0.008965,1.000000,-0.004769,0.415999,0.293163,0.306134,-0.001335,-0.008965,0.996882,-0.005150,0.438888,0.276379,0.266461,-0.001335,-0.009346,0.995927,0.002442,-0.017094,-0.002442,0.036630,-0.021978,-0.007326,-0.034188,1.032479,7.158974,2.297924,-0.026862,-0.021978
1787275152.996851,1787275152.995259,1.592,1,1,-0.004769,0.415996,0.293162,0.306133,-0.001335,-0.008965,1.000000,-0.004769,0.415999,0.293164,0.306134,-0.001335,-0.008965,0.996895,-0.005150,0.438506,0.276379,0.266842,-0.001335,-0.009346,0.995999,-0.002442,-0.026862,-0.002442,0.051282,-0.007326,-0.021978,-0.034188,1.046154,7.158974,2.253968,-0.017094,-0.021978
1787275153.001850,1787275153.000258,1.592,1,1,-0.004769,0.415997,0.293162,0.306133,-0.001335,-0.008965,1.000000,-0.004769,0.415999,0.293164,0.306134,-0.001335,-0.008965,0.996907,-0.005150,0.438506,0.276379,0.267224,-0.001335,-0.009346,0.995999,-0.002442,-0.021978,-0.002442,0.036630,0.007326,-0.007326,-0.034188,1.059829,7.158974,2.239316,-0.017094,-0.017094
1787275153.006850,1787275153.005257,1.593,1,1,-0.004769,0.415997,0.293162,0.306133,-0.001335,-0.008965,1.000000,-0.004769,0.415999,0.293164,0.306134,-0.001335,-0.008965,0.996920,-0.005150,0.438506,0.276379,0.267224,-0.001335,-0.009346,0.995927,-0.002442,-0.017094,-0.002442,0.036630,-0.021978,-0.021978,-0.034188,1.087179,7.158974,2.234432,-0.017094,-0.021978
1787275153.011849,1787275153.010257,1.592,1,1,-0.004769,0.415998,0.293163,0.306133,-0.001335,-0.008965,1.000000,-0.004769,0.415999,0.293164,0.306134,-0.001335,-0.008965,0.996932,-0.005150,0.438506,0.276379,0.267605,-0.001335,-0.009346,0.995927,-0.002442,-0.026862,0.002442,0.021978,-0.007326,-0.007326,-0.034188,1.087179,7.158974,2.234432,-0.021978,-0.017094
