t,cmd_ts,cmd_age_ms,cmd_fresh,ramping,target_0,target_1,target_2,target_3,target_4,target_5,target_6,applied_0,applied_1,applied_2,applied_3,applied_4,applied_5,applied_6,meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_gripper,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5
1787275054.499074,1787275054.496027,3.047,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.059829,7.473504,2.185592,-0.017094,-0.012210
1787275054.504075,1787275054.501026,3.049,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.059829,7.473504,2.185592,-0.017094,-0.012210
1787275054.509074,1787275054.506036,3.038,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.514074,1787275054.511032,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.519075,1787275054.516032,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,-0.007326,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.524073,1787275054.521032,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.180708,-0.021978,-0.012210
1787275054.529072,1787275054.526032,3.040,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.059829,7.459829,2.180708,-0.021978,-0.012210
1787275054.534071,1787275054.531032,3.039,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.539071,1787275054.536030,3.040,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,0.002442,0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.544072,1787275054.541030,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.007326,-0.006838,1.059829,7.459829,2.180708,-0.017094,-0.012210
1787275054.549072,1787275054.546031,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.007326,-0.006838,1.059829,7.459829,2.180708,-0.017094,-0.012210
1787275054.554072,1787275054.551029,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997282,-0.002442,-0.002442,-0.002442,-0.021978,-0.007326,0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.559072,1787275054.556906,2.167,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.564072,1787275054.561031,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.012210,-0.012210
1787275054.569077,1787275054.566031,3.046,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.007326,-0.002442,-0.021978,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.574076,1787275054.571032,3.044,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.579078,1787275054.576031,3.047,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.021978,-0.012210
1787275054.584078,1787275054.581039,3.038,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.021978,-0.012210
1787275054.589077,1787275054.586031,3.046,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.021978,0.007326,0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.007326
1787275054.594075,1787275054.591036,3.039,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.021978,0.007326,0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.007326
1787275054.599077,1787275054.596169,2.909,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997282,-0.007326,-0.002442,-0.002442,0.007326,0.007326,0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.604076,1787275054.601403,2.673,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.007326,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.021978,-0.012210
1787275054.609077,1787275054.606501,2.576,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258831,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.021978,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.007326
1787275054.614077,1787275054.611928,2.149,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258831,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.021978,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.007326
1787275054.619076,1787275054.617003,2.074,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.007326,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.473504,2.190476,-0.017094,-0.012210
1787275054.624078,1787275054.622049,2.028,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.007326,0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.629076,1787275054.627168,1.909,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.007326,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.012210,-0.012210
1787275054.634077,1787275054.631041,3.035,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.007326,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.012210
1787275054.639075,1787275054.636027,3.048,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.644074,1787275054.641028,3.046,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.649082,1787275054.646036,3.046,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.654076,1787275054.651148,2.928,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.659074,1787275054.656211,2.862,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.664073,1787275054.661198,2.875,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.473504,2.185592,-0.012210,-0.012210
1787275054.669074,1787275054.666029,3.045,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.006838,1.046154,7.473504,2.180708,-0.017094,-0.012210
1787275054.674072,1787275054.671394,2.678,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.679073,1787275054.676030,3.043,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.684079,1787275054.681031,3.047,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.689073,1787275054.686030,3.043,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.694072,1787275054.691030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.699072,1787275054.696030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.704072,1787275054.701030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.709074,1787275054.706030,3.045,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,0.007326,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.714074,1787275054.711265,2.809,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,0.007326,0.007326,-0.007326,0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.719072,1787275054.716032,3.040,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.007326,-0.021978,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.724072,1787275054.721032,3.040,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.007326
1787275054.729072,1787275054.726030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.021978,-0.021978,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.734072,1787275054.731031,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.012210
1787275054.739072,1787275054.736030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.744080,1787275054.741029,3.051,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.749072,1787275054.746031,3.041,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.754072,1787275054.751030,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.059829,7.459829,2.185592,-0.017094,-0.012210
1787275054.759073,1787275054.756031,3.043,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,0.002442,0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.190476,-0.017094,-0.012210
1787275054.764072,1787275054.761031,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.012210
1787275054.769074,1787275054.766031,3.043,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.180708,-0.017094,-0.012210
1787275054.774075,1787275054.771033,3.042,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997282,0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.473504,2.190476,-0.017094,-0.012210
1787275054.779075,1787275054.776032,3.043,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.473504,2.185592,-0.017094,-0.012210
1787275054.784072,1787275054.781085,2.987,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.017094,-0.012210
1787275054.789072,1787275054.786369,2.704,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.794074,1787275054.791433,2.641,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.799073,1787275054.796677,2.396,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.804072,1787275054.801822,2.250,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997282,-0.002442,-0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.809074,1787275054.806392,2.682,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.814073,1787275054.812006,2.067,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.020790,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.185592,-0.017094,-0.012210
1787275054.819072,1787275054.816032,3.040,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,0.002442,-0.021978,-0.021978,-0.007326,-0.006838,1.046154,7.473504,2.180708,-0.021978,-0.012210
1787275054.824074,1787275054.821028,3.046,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.021978,-0.012210
1787275054.829073,1787275054.826051,3.022,1,0,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.006676,0.411803,0.292020,0.294309,-0.011254,-0.020409,1.000000,-0.007439,0.433928,0.271801,0.258450,-0.011635,-0.021172,0.997354,-0.002442,-0.002442,-0.002442,-0.007326,0.007326,-0.007326,-0.006838,1.046154,7.459829,2.180708,-0.021978,-0.012210
