t,cmd_ts,cmd_age_ms,cmd_fresh,ramping,target_0,target_1,target_2,target_3,target_4,target_5,target_6,applied_0,applied_1,applied_2,applied_3,applied_4,applied_5,applied_6,meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_gripper,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5
1787274613.063217,1787274613.054337,8.880,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408339,0.290288,0.266960,-0.000924,-0.005561,0.999418,0.000954,0.418288,0.285916,0.230602,-0.001335,-0.005913,0.999370,-0.002442,0.100122,-0.100122,-0.388278,-0.036630,0.007326,-0.061538,1.620513,6.680342,2.444444,-0.031746,-0.021978
1787274613.068214,1787274613.064337,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408354,0.290295,0.266949,-0.000923,-0.005562,0.999420,0.000954,0.419051,0.285153,0.230220,-0.000954,-0.005913,0.999370,-0.002442,0.114774,-0.129426,-0.197802,-0.007326,-0.021978,-0.061538,1.565812,6.817094,2.444444,-0.017094,-0.021978
1787274613.073214,1787274613.064337,8.876,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408370,0.290303,0.266938,-0.000922,-0.005563,0.999422,0.000954,0.419814,0.284009,0.227550,-0.000954,-0.005913,0.999370,-0.002442,0.124542,-0.183150,-0.358974,-0.007326,0.007326,-0.047863,1.470085,7.035897,2.410256,-0.031746,-0.017094
1787274613.078212,1787274613.074338,3.874,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408385,0.290311,0.266926,-0.000921,-0.005564,0.999425,0.000954,0.419814,0.284009,0.227550,-0.000954,-0.005913,0.999370,-0.002442,0.124542,-0.183150,-0.358974,-0.007326,0.007326,-0.047863,1.470085,7.035897,2.410256,-0.031746,-0.017094
1787274613.083211,1787274613.074338,8.873,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408400,0.290318,0.266915,-0.000919,-0.005566,0.999427,0.000954,0.420577,0.282101,0.225261,-0.000954,-0.005913,0.999370,-0.002442,0.075702,-0.163614,-0.197802,-0.007326,-0.007326,-0.061538,1.511111,7.200000,2.488400,-0.041514,-0.017094
1787274613.088211,1787274613.084337,3.875,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408415,0.290326,0.266903,-0.000918,-0.005567,0.999429,0.000954,0.420577,0.282101,0.225261,-0.000954,-0.005913,0.999370,-0.002442,0.075702,-0.163614,-0.197802,-0.007326,-0.007326,-0.061538,1.511111,7.200000,2.488400,-0.041514,-0.017094
1787274613.093212,1787274613.084337,8.876,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408431,0.290333,0.266892,-0.000917,-0.005568,0.999431,0.000954,0.420958,0.281338,0.224117,-0.000954,-0.005913,0.999370,-0.002442,0.080586,-0.158730,-0.271062,-0.021978,-0.007326,-0.061538,1.497436,7.227350,2.478632,-0.036630,-0.017094
1787274613.098212,1787274613.094336,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408446,0.290341,0.266880,-0.000916,-0.005570,0.999433,0.000954,0.421721,0.280194,0.223354,-0.000954,-0.005913,0.999300,-0.002442,0.090354,-0.148962,-0.124542,-0.021978,-0.021978,-0.061538,1.388034,7.323077,2.454212,-0.026862,-0.017094
1787274613.103213,1787274613.094336,8.878,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408461,0.290349,0.266869,-0.000914,-0.005571,0.999435,0.000954,0.422103,0.279812,0.222591,-0.000954,-0.005913,0.999370,-0.002442,0.095238,-0.144078,-0.139194,0.007326,-0.007326,-0.061538,1.333333,7.323077,2.410256,-0.021978,-0.017094
1787274613.108213,1787274613.104337,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408476,0.290356,0.266857,-0.000913,-0.005572,0.999437,0.000954,0.423247,0.279049,0.221447,-0.000954,-0.005913,0.999370,-0.002442,0.129426,-0.129426,-0.139194,-0.021978,-0.021978,-0.075214,1.223932,7.350427,2.405372,-0.026862,-0.021978
1787274613.113181,1787274613.104337,8.844,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408492,0.290364,0.266846,-0.000912,-0.005573,0.999439,0.000954,0.423629,0.278668,0.221447,-0.000954,-0.005913,0.999370,0.002442,0.129426,-0.109890,-0.080586,-0.021978,-0.007326,-0.075214,1.169231,7.336752,2.376068,-0.021978,-0.021978
1787274613.118212,1787274613.114335,3.877,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408507,0.290372,0.266835,-0.000910,-0.005575,0.999441,0.000954,0.424392,0.277523,0.220302,-0.000954,-0.005913,0.999370,-0.002442,0.114774,-0.114774,-0.153846,-0.007326,-0.007326,-0.061538,1.141880,7.377778,2.341880,-0.007326,-0.017094
1787274613.123211,1787274613.114335,8.876,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408522,0.290379,0.266823,-0.000909,-0.005576,0.999443,0.000954,0.424392,0.277523,0.220302,-0.000954,-0.005913,0.999370,-0.002442,0.114774,-0.114774,-0.153846,-0.007326,-0.007326,-0.061538,1.141880,7.377778,2.341880,-0.007326,-0.017094
1787274613.128211,1787274613.124335,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408537,0.290387,0.266812,-0.000908,-0.005577,0.999446,0.000954,0.425536,0.277142,0.219539,-0.000954,-0.005913,0.999370,-0.002442,0.109890,-0.061050,-0.124542,-0.007326,-0.021978,-0.075214,1.018803,7.254701,2.400488,-0.017094,-0.017094
1787274613.133212,1787274613.124335,8.877,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408553,0.290394,0.266800,-0.000907,-0.005578,0.999448,0.000954,0.426299,0.276761,0.217632,-0.000954,-0.005913,0.999370,-0.002442,0.109890,-0.041514,-0.241758,-0.007326,-0.007326,-0.075214,1.018803,7.241026,2.507937,-0.017094,-0.017094
1787274613.138212,1787274613.134336,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408568,0.290402,0.266789,-0.000905,-0.005580,0.999450,0.000954,0.426299,0.276761,0.217632,-0.000954,-0.005913,0.999370,-0.002442,0.109890,-0.041514,-0.241758,-0.007326,-0.007326,-0.075214,1.018803,7.241026,2.507937,-0.017094,-0.017094
1787274613.143207,1787274613.134336,8.871,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408583,0.290410,0.266777,-0.000904,-0.005581,0.999452,0.000954,0.426299,0.276761,0.216869,-0.000954,-0.005913,0.999370,-0.002442,0.080586,-0.061050,-0.197802,-0.007326,-0.021978,-0.061538,0.977778,7.254701,2.571429,-0.021978,-0.017094
1787274613.148214,1787274613.144337,3.877,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408598,0.290417,0.266766,-0.000903,-0.005582,0.999454,0.000954,0.427443,0.276379,0.216487,-0.000954,-0.005913,0.999370,-0.002442,0.109890,-0.061050,-0.080586,-0.007326,0.007326,-0.061538,0.854701,7.254701,2.551893,-0.026862,-0.017094
1787274613.153212,1787274613.144337,8.876,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408614,0.290425,0.266754,-0.000902,-0.005584,0.999456,0.000954,0.427825,0.275998,0.216487,-0.001335,-0.005913,0.999370,-0.002442,0.119658,-0.065934,-0.080586,-0.036630,-0.007326,-0.075214,0.772650,7.336752,2.503053,-0.021978,-0.021978
1787274613.158213,1787274613.154336,3.877,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408629,0.290433,0.266743,-0.000900,-0.005585,0.999458,0.000954,0.428969,0.275616,0.216106,-0.001335,-0.005913,0.999370,-0.007326,0.119658,-0.056166,-0.021978,-0.007326,-0.036630,-0.061538,0.704274,7.295726,2.395604,-0.007326,-0.017094
1787274613.163222,1787274613.154336,8.886,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408644,0.290440,0.266732,-0.000899,-0.005586,0.999460,0.000954,0.429351,0.275616,0.216106,-0.001335,-0.005913,0.999370,-0.002442,0.105006,-0.021978,-0.021978,-0.007326,-0.007326,-0.061538,0.704274,7.241026,2.356532,-0.012210,-0.017094
1787274613.168213,1787274613.164336,3.877,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408660,0.290448,0.266720,-0.000898,-0.005587,0.999462,0.000954,0.429732,0.275616,0.215343,-0.000954,-0.005913,0.999370,-0.002442,0.075702,-0.007326,-0.095238,-0.007326,-0.036630,-0.047863,0.745299,7.172650,2.371184,-0.026862,-0.021978
1787274613.173180,1787274613.164336,8.844,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408675,0.290455,0.266709,-0.000896,-0.005589,0.999464,0.000954,0.429732,0.275616,0.215343,-0.000954,-0.005913,0.999370,-0.002442,0.075702,-0.007326,-0.095238,-0.007326,-0.036630,-0.047863,0.745299,7.172650,2.371184,-0.026862,-0.021978
1787274613.178213,1787274613.174337,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408690,0.290463,0.266697,-0.000895,-0.005590,0.999467,0.000954,0.430114,0.275616,0.214580,-0.000954,-0.005913,0.999370,-0.002442,0.046398,-0.007326,-0.109890,-0.007326,0.007326,-0.061538,0.813675,7.117949,2.454212,-0.036630,-0.017094
1787274613.183212,1787274613.174337,8.875,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408705,0.290471,0.266686,-0.000894,-0.005591,0.999469,0.000954,0.430495,0.275616,0.214199,-0.001335,-0.005913,0.999370,-0.007326,0.031746,-0.002442,-0.051282,-0.021978,-0.007326,-0.061538,0.909402,7.104274,2.468864,-0.026862,-0.017094
1787274613.188212,1787274613.184337,3.875,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408721,0.290478,0.266674,-0.000893,-0.005592,0.999471,0.000954,0.430495,0.275616,0.214199,-0.001335,-0.005913,0.999370,-0.007326,0.031746,-0.002442,-0.051282,-0.021978,-0.007326,-0.061538,0.909402,7.104274,2.468864,-0.026862,-0.017094
1787274613.193214,1787274613.184337,8.877,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408736,0.290486,0.266663,-0.000891,-0.005594,0.999473,0.000954,0.430495,0.275616,0.214199,-0.001335,-0.005913,0.999370,-0.007326,0.002442,-0.002442,-0.051282,-0.021978,-0.007326,-0.061538,1.005128,7.090598,2.405372,-0.031746,-0.017094
1787274613.198212,1787274613.194338,3.874,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408751,0.290494,0.266651,-0.000890,-0.005595,0.999475,0.000954,0.430495,0.275616,0.214199,-0.001335,-0.005913,0.999370,-0.007326,0.002442,-0.002442,-0.051282,-0.021978,-0.007326,-0.061538,1.005128,7.090598,2.405372,-0.031746,-0.017094
1787274613.203216,1787274613.194338,8.878,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408766,0.290501,0.266640,-0.000889,-0.005596,0.999477,0.000954,0.430495,0.275616,0.214199,-0.000954,-0.005913,0.999370,-0.002442,-0.002442,-0.002442,-0.036630,0.007326,-0.007326,-0.061538,1.032479,7.090598,2.405372,-0.031746,-0.017094
1787274613.208214,1787274613.204343,3.871,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408782,0.290509,0.266629,-0.000888,-0.005598,0.999479,0.000954,0.430495,0.275616,0.214199,-0.000954,-0.005913,0.999370,-0.002442,-0.012210,-0.002442,-0.007326,-0.007326,-0.007326,-0.061538,1.073504,7.090598,2.371184,-0.031746,-0.017094
1787274613.213212,1787274613.204343,8.869,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408797,0.290517,0.266617,-0.000886,-0.005599,0.999481,0.000954,0.430495,0.275616,0.214199,-0.000954,-0.005913,0.999370,-0.002442,-0.002442,-0.002442,0.007326,0.007326,-0.007326,-0.061538,1.087179,7.090598,2.356532,-0.026862,-0.017094
1787274613.218212,1787274613.214337,3.875,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408812,0.290524,0.266606,-0.000885,-0.005600,0.999483,0.000954,0.430495,0.275616,0.214199,-0.000954,-0.005913,0.999370,-0.002442,-0.002442,-0.007326,0.007326,-0.021978,0.007326,-0.061538,1.100855,7.117949,2.332112,-0.026862,-0.017094
1787274613.223212,1787274613.214337,8.875,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408827,0.290532,0.266594,-0.000884,-0.005601,0.999485,0.000954,0.430495,0.275616,0.214199,-0.000954,-0.005913,0.999370,-0.002442,-0.007326,-0.002442,-0.007326,-0.007326,-0.007326,-0.061538,1.114530,7.117949,2.322344,-0.021978,-0.017094
1787274613.228211,1787274613.224336,3.875,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408843,0.290539,0.266583,-0.000882,-0.005603,0.999488,0.000954,0.430114,0.275616,0.214580,-0.000954,-0.005913,0.999370,0.002442,-0.012210,-0.002442,0.021978,-0.007326,-0.007326,-0.075214,1.141880,7.131624,2.302808,-0.021978,-0.021978
1787274613.233212,1787274613.224336,8.876,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408858,0.290547,0.266571,-0.000881,-0.005604,0.999490,0.000954,0.430114,0.275616,0.214580,-0.000954,-0.005913,0.999370,0.002442,-0.012210,-0.002442,0.021978,-0.007326,-0.007326,-0.075214,1.141880,7.131624,2.302808,-0.021978,-0.021978
1787274613.238214,1787274613.234338,3.877,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408873,0.290555,0.266560,-0.000880,-0.005605,0.999492,0.000954,0.430114,0.275616,0.214580,-0.001335,-0.005913,0.999370,-0.002442,-0.012210,-0.002442,0.021978,-0.021978,-0.007326,-0.075214,1.141880,7.117949,2.278388,-0.021978,-0.017094
1787274613.243213,1787274613.234338,8.875,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408888,0.290562,0.266548,-0.000879,-0.005606,0.999494,0.000954,0.430114,0.275616,0.214961,-0.000954,-0.005913,0.999370,-0.002442,-0.007326,-0.002442,0.007326,-0.007326,0.007326,-0.075214,1.141880,7.117949,2.273504,-0.017094,-0.017094
1787274613.248212,1787274613.244336,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408904,0.290570,0.266537,-0.000877,-0.005608,0.999496,0.000954,0.430114,0.275616,0.214961,-0.000954,-0.005913,0.999370,-0.002442,-0.007326,-0.002442,0.007326,-0.007326,0.007326,-0.061538,1.141880,7.117949,2.293040,-0.021978,-0.021978
1787274613.253213,1787274613.244336,8.878,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408919,0.290578,0.266526,-0.000876,-0.005609,0.999498,0.000954,0.430114,0.275616,0.214580,-0.000954,-0.005913,0.999370,0.002442,-0.002442,-0.007326,-0.007326,-0.007326,-0.007326,-0.075214,1.141880,7.131624,2.312576,-0.021978,-0.017094
1787274613.258212,1787274613.254336,3.876,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408934,0.290585,0.266514,-0.000875,-0.005610,0.999500,0.000954,0.430114,0.275616,0.214961,-0.001335,-0.005913,0.999370,-0.002442,-0.002442,-0.002442,0.007326,-0.007326,-0.021978,-0.061538,1.141880,7.131624,2.302808,-0.021978,-0.017094
1787274613.263213,1787274613.254336,8.878,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408949,0.290593,0.266503,-0.000874,-0.005611,0.999502,0.000954,0.430114,0.275616,0.214961,-0.001335,-0.005913,0.999370,-0.007326,0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.061538,1.128205,7.131624,2.297924,-0.012210,-0.017094
1787274613.268213,1787274613.264343,3.870,1,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408965,0.290600,0.266491,-0.000872,-0.005613,0.999504,0.000954,0.430114,0.275616,0.214961,-0.001335,-0.005913,0.999370,-0.007326,0.002442,-0.002442,-0.007326,-0.007326,-0.021978,-0.061538,1.128205,7.131624,2.297924,-0.012210,-0.017094
1787274613.273214,1787274613.264343,8.871,0,1,0.000954,0.412566,0.292401,0.263790,-0.000572,-0.005913,1.000000,0.000954,0.408980,0.290608,0.266480,-0.000871,-0.005614,0.999506,0.000954,0.430114,0.275616,0.214961,-0.001335,-0.005913,0.999370,-0.007326,-0.007326,-0.002442,-0.007326,-0.007326,-0.021978,-0.061538,1.128205,7.117949,2.297924,-0.017094,-0.017094
