t,cmd_ts,cmd_age_ms,cmd_fresh,ramping,target_0,target_1,target_2,target_3,target_4,target_5,target_6,applied_0,applied_1,applied_2,applied_3,applied_4,applied_5,applied_6,meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_gripper,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5
1787274612.985877,1787274612.984335,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408090,0.294761,0.299446,-0.014316,-0.020038,0.995693,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,0.995437,0.002442,0.065934,0.007326,-0.329670,-0.021978,-0.007326,-0.020513,2.441026,5.463248,1.291819,0.007326,0.021978
1787274612.990877,1787274612.984335,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408103,0.294770,0.299420,-0.014317,-0.020039,0.995708,-0.006676,0.411803,0.297360,0.291257,-0.014687,-0.020409,0.995437,-0.002442,0.012210,-0.002442,-0.241758,-0.007326,0.007326,-0.034188,2.605128,5.476923,1.369963,0.007326,0.017094
1787274612.995881,1787274612.994336,1.545,1,1,-0.000028,0.397347,0.538364,-0.141024,-0.000023,0.000006,1.000000,-0.006454,0.407633,0.302813,0.284959,-0.013829,-0.019360,0.995722,-0.006676,0.411803,0.297360,0.288205,-0.014687,-0.020790,0.995437,-0.002442,-0.021978,-0.012210,-0.432234,-0.021978,-0.036630,-0.061538,2.646154,5.572650,1.506716,0.002442,0.007326
1787274613.000877,1787274612.994336,6.541,0,1,-0.000028,0.397347,0.538364,-0.141024,-0.000023,0.000006,1.000000,-0.006432,0.407598,0.303624,0.283492,-0.013782,-0.019293,0.995737,-0.006676,0.411803,0.296979,0.286297,-0.014687,-0.020790,0.995437,0.002442,0.002442,-0.017094,-0.432234,-0.007326,-0.036630,-0.075214,2.618803,5.654701,1.594628,0.002442,0.012210
1787274613.005877,1787274613.004336,1.540,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408141,0.294797,0.299344,-0.014321,-0.020043,0.995752,-0.006676,0.412184,0.296597,0.284390,-0.014687,-0.020790,0.995437,-0.002442,0.026862,-0.056166,-0.344322,-0.007326,-0.007326,-0.061538,2.564103,5.996581,1.584860,-0.002442,0.012210
1787274613.010878,1787274613.004336,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408153,0.294806,0.299318,-0.014322,-0.020044,0.995767,-0.006676,0.412184,0.296597,0.281338,-0.014687,-0.020790,0.995437,-0.002442,0.031746,-0.051282,-0.505495,0.007326,-0.021978,-0.061538,2.468376,6.160684,1.550672,-0.002442,0.007326
1787274613.015878,1787274613.014337,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408166,0.294814,0.299293,-0.014323,-0.020045,0.995781,-0.006676,0.412947,0.296216,0.276379,-0.014687,-0.020790,0.995437,-0.002442,0.065934,-0.041514,-0.622711,-0.007326,-0.007326,-0.047863,2.317949,6.188034,1.926740,-0.007326,0.002442
1787274613.020878,1787274613.014337,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408179,0.294823,0.299268,-0.014324,-0.020047,0.995796,-0.006676,0.412947,0.296216,0.276379,-0.014687,-0.020790,0.995437,-0.002442,0.065934,-0.041514,-0.622711,-0.007326,-0.007326,-0.047863,2.317949,6.188034,1.926740,-0.007326,0.002442
1787274613.025877,1787274613.024335,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408192,0.294832,0.299242,-0.014326,-0.020048,0.995811,-0.006676,0.413710,0.295071,0.271801,-0.014687,-0.020790,0.995437,0.002442,0.105006,-0.119658,-0.564103,0.007326,-0.007326,-0.061538,2.099145,6.352137,2.336996,-0.012210,-0.007326
1787274613.030877,1787274613.024335,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408204,0.294841,0.299217,-0.014327,-0.020049,0.995826,-0.006676,0.413710,0.295071,0.271801,-0.014687,-0.020790,0.995437,0.002442,0.105006,-0.119658,-0.564103,0.007326,-0.007326,-0.061538,2.099145,6.352137,2.336996,-0.012210,-0.007326
1787274613.035877,1787274613.034336,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408217,0.294850,0.299191,-0.014328,-0.020050,0.995840,-0.006676,0.414092,0.294308,0.270275,-0.014687,-0.020790,0.995437,-0.002442,0.124542,-0.173382,-0.490842,-0.021978,-0.021978,-0.075214,1.976068,6.570940,2.439560,-0.012210,-0.007326
1787274613.040878,1787274613.034336,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408230,0.294859,0.299166,-0.014329,-0.020052,0.995855,-0.006676,0.415236,0.292401,0.269894,-0.014687,-0.020790,0.995437,-0.002442,0.109890,-0.227106,-0.124542,-0.007326,-0.007326,-0.061538,2.003419,6.776068,2.351648,-0.017094,-0.012210
1787274613.045879,1787274613.044337,1.543,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408242,0.294868,0.299140,-0.014331,-0.020053,0.995870,-0.006676,0.415618,0.291257,0.267987,-0.014687,-0.020790,0.995437,-0.002442,0.095238,-0.197802,-0.227106,0.007326,-0.021978,-0.075214,1.921368,6.899145,2.273504,-0.017094,-0.012210
1787274613.050878,1787274613.044337,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408255,0.294877,0.299115,-0.014332,-0.020054,0.995885,-0.006676,0.415618,0.291257,0.267987,-0.014687,-0.020790,0.995437,-0.002442,0.095238,-0.197802,-0.227106,0.007326,-0.021978,-0.075214,1.921368,6.899145,2.273504,-0.017094,-0.012210
1787274613.055877,1787274613.054337,1.540,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408268,0.294886,0.299090,-0.014333,-0.020055,0.995899,-0.006676,0.417525,0.289349,0.266079,-0.014687,-0.020790,0.995437,-0.002442,0.153846,-0.173382,-0.300366,-0.007326,-0.036630,-0.061538,1.620513,6.967521,2.239316,-0.017094,-0.012210
1787274613.060878,1787274613.054337,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408281,0.294895,0.299064,-0.014335,-0.020057,0.995914,-0.006676,0.417525,0.289349,0.266079,-0.014687,-0.020790,0.995437,-0.002442,0.153846,-0.173382,-0.300366,-0.007326,-0.036630,-0.061538,1.620513,6.967521,2.239316,-0.017094,-0.012210
1787274613.065879,1787274613.064337,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408293,0.294903,0.299039,-0.014336,-0.020058,0.995929,-0.006676,0.417906,0.288586,0.264553,-0.014687,-0.020790,0.995437,-0.007326,0.134310,-0.153846,-0.358974,-0.007326,-0.007326,-0.061538,1.593162,6.967521,2.307692,-0.012210,-0.012210
1787274613.070878,1787274613.064337,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408306,0.294912,0.299013,-0.014337,-0.020059,0.995944,-0.006676,0.419051,0.287442,0.263790,-0.014687,-0.020790,0.995437,-0.007326,0.134310,-0.178266,-0.153846,-0.007326,0.007326,-0.047863,1.470085,7.145299,2.415140,-0.017094,-0.007326
1787274613.075878,1787274613.074338,1.539,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408319,0.294921,0.298988,-0.014338,-0.020061,0.995958,-0.006676,0.419432,0.287060,0.262264,-0.014687,-0.020790,0.995437,-0.007326,0.134310,-0.163614,-0.285714,-0.007326,0.007326,-0.047863,1.470085,7.131624,2.463980,-0.017094,-0.012210
1787274613.080877,1787274613.074338,6.539,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408331,0.294930,0.298962,-0.014340,-0.020062,0.995973,-0.006676,0.419814,0.286297,0.261501,-0.014687,-0.020790,0.995437,-0.002442,0.119658,-0.163614,-0.256410,-0.007326,-0.021978,-0.061538,1.442735,7.172650,2.512821,-0.017094,-0.012210
1787274613.085877,1787274613.084337,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408344,0.294939,0.298937,-0.014341,-0.020063,0.995988,-0.006676,0.420577,0.284771,0.261501,-0.014687,-0.020790,0.995437,-0.002442,0.100122,-0.178266,-0.065934,-0.007326,-0.007326,-0.061538,1.442735,7.323077,2.459096,-0.017094,-0.012210
1787274613.090878,1787274613.084337,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408357,0.294948,0.298912,-0.014342,-0.020064,0.996003,-0.006676,0.420958,0.284390,0.260739,-0.014687,-0.020790,0.995437,-0.002442,0.105006,-0.173382,-0.139194,-0.007326,0.007326,-0.061538,1.429060,7.377778,2.424908,-0.017094,-0.012210
1787274613.095878,1787274613.094336,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408370,0.294957,0.298886,-0.014343,-0.020066,0.996017,-0.006676,0.421721,0.282864,0.261120,-0.014687,-0.020790,0.995437,0.002442,0.080586,-0.178266,0.036630,-0.007326,-0.007326,-0.061538,1.442735,7.514530,2.356532,-0.017094,-0.017094
1787274613.100880,1787274613.094336,6.544,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408382,0.294966,0.298861,-0.014345,-0.020067,0.996032,-0.006676,0.422484,0.281720,0.260739,-0.014687,-0.020790,0.995437,-0.002442,0.100122,-0.158730,-0.080586,-0.007326,-0.021978,-0.061538,1.319658,7.541880,2.293040,-0.017094,-0.017094
1787274613.105878,1787274613.104337,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408395,0.294975,0.298835,-0.014346,-0.020068,0.996047,-0.006676,0.422484,0.281720,0.260739,-0.014687,-0.020790,0.995437,-0.002442,0.100122,-0.158730,-0.080586,-0.007326,-0.021978,-0.061538,1.319658,7.541880,2.293040,-0.017094,-0.017094
1787274613.110904,1787274613.104337,6.567,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408408,0.294984,0.298810,-0.014347,-0.020069,0.996062,-0.006676,0.422866,0.281338,0.260739,-0.014687,-0.020790,0.995437,-0.002442,0.119658,-0.129426,-0.051282,-0.021978,-0.007326,-0.061538,1.210256,7.500855,2.302808,-0.017094,-0.012210
1787274613.115877,1787274613.114335,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408420,0.294992,0.298784,-0.014349,-0.020071,0.996076,-0.006676,0.424010,0.280575,0.260739,-0.014687,-0.020790,0.995437,-0.002442,0.144078,-0.114774,-0.021978,-0.007326,-0.021978,-0.075214,1.046154,7.487179,2.283272,-0.017094,-0.012210
1787274613.120877,1787274613.114335,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408433,0.295001,0.298759,-0.014350,-0.020072,0.996091,-0.006676,0.425154,0.279812,0.260357,-0.014687,-0.020790,0.995437,0.002442,0.144078,-0.090354,-0.036630,-0.007326,-0.021978,-0.075214,0.950427,7.473504,2.302808,-0.012210,-0.012210
1787274613.125877,1787274613.124335,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408446,0.295010,0.298734,-0.014351,-0.020073,0.996106,-0.006676,0.425154,0.279812,0.260357,-0.014687,-0.020790,0.995437,0.002442,0.144078,-0.090354,-0.036630,-0.007326,-0.021978,-0.075214,0.950427,7.473504,2.302808,-0.012210,-0.012210
1787274613.130877,1787274613.124335,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408459,0.295019,0.298708,-0.014352,-0.020075,0.996121,-0.006676,0.426299,0.279049,0.259976,-0.014687,-0.020790,0.995437,-0.002442,0.114774,-0.114774,-0.051282,-0.007326,-0.007326,-0.061538,0.950427,7.555556,2.317460,-0.021978,-0.012210
1787274613.135889,1787274613.134336,1.553,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408471,0.295028,0.298683,-0.014354,-0.020076,0.996135,-0.006676,0.426680,0.278286,0.259594,-0.014687,-0.020790,0.995437,-0.002442,0.105006,-0.119658,-0.095238,-0.007326,0.007326,-0.061538,0.936752,7.596581,2.336996,-0.017094,-0.012210
1787274613.140879,1787274613.134336,6.543,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408484,0.295037,0.298657,-0.014355,-0.020077,0.996150,-0.006676,0.427443,0.277905,0.259976,-0.014687,-0.020790,0.995437,-0.007326,0.080586,-0.061050,-0.007326,-0.007326,0.007326,-0.061538,0.923077,7.487179,2.341880,-0.017094,-0.012210
1787274613.145900,1787274613.144337,1.563,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408497,0.295046,0.298632,-0.014356,-0.020078,0.996165,-0.006676,0.427443,0.277905,0.259976,-0.014687,-0.020790,0.995437,-0.007326,0.080586,-0.061050,-0.007326,-0.007326,0.007326,-0.061538,0.923077,7.487179,2.341880,-0.017094,-0.012210
1787274613.150880,1787274613.144337,6.543,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408509,0.295055,0.298606,-0.014357,-0.020080,0.996180,-0.006676,0.428206,0.277142,0.258831,-0.014687,-0.020790,0.995437,-0.002442,0.056166,-0.080586,-0.080586,0.021978,-0.021978,-0.061538,0.991453,7.541880,2.395604,-0.012210,-0.012210
1787274613.155878,1787274613.154336,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408522,0.295064,0.298581,-0.014359,-0.020081,0.996194,-0.006676,0.428206,0.277142,0.258831,-0.014687,-0.020790,0.995437,-0.002442,0.056166,-0.080586,-0.080586,0.021978,-0.021978,-0.061538,0.991453,7.541880,2.395604,-0.012210,-0.012210
1787274613.160879,1787274613.154336,6.543,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408535,0.295073,0.298555,-0.014360,-0.020082,0.996209,-0.006676,0.428206,0.276761,0.259213,-0.014687,-0.020790,0.995437,-0.007326,0.065934,-0.075702,-0.007326,-0.007326,0.007326,-0.061538,0.936752,7.569231,2.395604,-0.017094,-0.007326
1787274613.165878,1787274613.164336,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408548,0.295082,0.298530,-0.014361,-0.020083,0.996224,-0.006676,0.428969,0.276379,0.259213,-0.014687,-0.020790,0.995437,-0.002442,0.065934,-0.061050,0.007326,-0.007326,-0.007326,-0.061538,0.964103,7.569231,2.332112,-0.017094,-0.017094
1787274613.170880,1787274613.164336,6.544,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408560,0.295090,0.298505,-0.014363,-0.020085,0.996239,-0.006676,0.428969,0.276379,0.259213,-0.014687,-0.020790,0.995437,-0.002442,0.056166,-0.046398,0.007326,-0.007326,-0.021978,-0.075214,0.950427,7.541880,2.307692,-0.017094,-0.017094
1787274613.175879,1787274613.174337,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408573,0.295099,0.298479,-0.014364,-0.020086,0.996253,-0.006676,0.429351,0.275998,0.259213,-0.014687,-0.020790,0.995437,0.002442,0.056166,-0.036630,-0.007326,-0.007326,-0.007326,-0.075214,0.895726,7.528205,2.312576,-0.012210,-0.012210
1787274613.180879,1787274613.174337,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408586,0.295108,0.298454,-0.014365,-0.020087,0.996268,-0.006676,0.429732,0.275998,0.258450,-0.015068,-0.020790,0.995437,-0.002442,0.017094,-0.026862,-0.080586,-0.007326,-0.007326,-0.075214,1.032479,7.473504,2.380952,-0.017094,-0.012210
1787274613.185880,1787274613.184337,1.543,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408598,0.295117,0.298428,-0.014366,-0.020088,0.996283,-0.006676,0.429732,0.275616,0.258831,-0.014687,-0.020790,0.995437,-0.002442,0.002442,-0.036630,-0.007326,-0.007326,-0.021978,-0.075214,1.087179,7.500855,2.395604,-0.017094,-0.012210
1787274613.190882,1787274613.184337,6.545,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408611,0.295126,0.298403,-0.014368,-0.020090,0.996298,-0.006676,0.429732,0.275616,0.258831,-0.014687,-0.020790,0.995437,-0.002442,0.002442,-0.036630,-0.007326,-0.007326,-0.021978,-0.075214,1.087179,7.500855,2.395604,-0.017094,-0.012210
1787274613.195881,1787274613.194338,1.543,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408624,0.295135,0.298377,-0.014369,-0.020091,0.996312,-0.006676,0.429351,0.275616,0.258831,-0.014687,-0.020790,0.995437,0.002442,0.002442,-0.046398,0.007326,-0.021978,-0.021978,-0.075214,1.114530,7.514530,2.371184,-0.017094,-0.012210
1787274613.200880,1787274613.194338,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408637,0.295144,0.298352,-0.014370,-0.020092,0.996327,-0.006676,0.429351,0.275235,0.258831,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.026862,0.021978,-0.007326,-0.007326,-0.075214,1.155556,7.514530,2.322344,-0.017094,-0.017094
1787274613.205879,1787274613.204343,1.536,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408649,0.295153,0.298327,-0.014371,-0.020094,0.996342,-0.006676,0.429351,0.275235,0.259213,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.021978,0.036630,-0.021978,-0.007326,-0.061538,1.155556,7.514530,2.307692,-0.017094,-0.017094
1787274613.210879,1787274613.204343,6.536,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408662,0.295162,0.298301,-0.014373,-0.020095,0.996357,-0.006676,0.429351,0.275235,0.258831,-0.014687,-0.020790,0.995437,-0.007326,-0.002442,-0.007326,-0.007326,-0.007326,-0.007326,-0.061538,1.169231,7.459829,2.302808,-0.017094,-0.012210
1787274613.215879,1787274613.214337,1.542,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408675,0.295171,0.298276,-0.014374,-0.020096,0.996371,-0.006676,0.429351,0.275235,0.259213,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.002442,0.007326,-0.007326,-0.021978,-0.061538,1.169231,7.459829,2.302808,-0.017094,-0.017094
1787274613.220878,1787274613.214337,6.540,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408687,0.295179,0.298250,-0.014375,-0.020097,0.996386,-0.006676,0.429351,0.275235,0.259213,-0.015068,-0.020790,0.995437,-0.002442,-0.007326,-0.002442,0.007326,-0.007326,-0.007326,-0.061538,1.196581,7.446154,2.283272,-0.012210,-0.012210
1787274613.225877,1787274613.224336,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408700,0.295188,0.298225,-0.014377,-0.020099,0.996401,-0.006676,0.429351,0.275235,0.259594,-0.014687,-0.020790,0.995437,0.002442,-0.012210,-0.002442,0.036630,0.007326,-0.007326,-0.061538,1.196581,7.432479,2.268620,-0.017094,-0.012210
1787274613.230878,1787274613.224336,6.542,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408713,0.295197,0.298199,-0.014378,-0.020100,0.996416,-0.006676,0.429351,0.275235,0.259976,-0.014687,-0.020790,0.995437,-0.002442,-0.007326,-0.002442,0.036630,-0.007326,-0.007326,-0.075214,1.210256,7.418803,2.249084,-0.017094,-0.012210
1787274613.235877,1787274613.234338,1.539,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408726,0.295206,0.298174,-0.014379,-0.020101,0.996430,-0.006676,0.429351,0.275235,0.259976,-0.014687,-0.020790,0.995437,-0.002442,-0.007326,-0.002442,0.036630,-0.007326,-0.007326,-0.075214,1.210256,7.418803,2.249084,-0.017094,-0.012210
1787274613.240877,1787274613.234338,6.540,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408738,0.295215,0.298149,-0.014380,-0.020102,0.996445,-0.006676,0.429351,0.275235,0.259976,-0.014687,-0.020790,0.995437,0.002442,-0.002442,-0.002442,0.021978,-0.007326,-0.021978,-0.075214,1.196581,7.418803,2.229548,-0.012210,-0.012210
1787274613.245877,1787274613.244336,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408751,0.295224,0.298123,-0.014382,-0.020104,0.996460,-0.006676,0.429351,0.275235,0.260357,-0.014687,-0.020790,0.995437,-0.002442,-0.007326,-0.002442,0.065934,-0.007326,0.007326,-0.075214,1.196581,7.418803,2.219780,-0.017094,-0.012210
1787274613.250877,1787274613.244336,6.541,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408764,0.295233,0.298098,-0.014383,-0.020105,0.996475,-0.006676,0.429351,0.275235,0.260739,-0.014687,-0.020790,0.995437,0.002442,-0.002442,-0.002442,0.065934,-0.007326,-0.007326,-0.075214,1.182906,7.418803,2.185592,-0.017094,-0.012210
1787274613.255877,1787274613.254336,1.541,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408777,0.295242,0.298072,-0.014384,-0.020106,0.996489,-0.006676,0.429351,0.275235,0.261120,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.002442,0.051282,-0.021978,-0.007326,-0.075214,1.182906,7.418803,2.161172,-0.017094,-0.017094
1787274613.260879,1787274613.254336,6.543,0,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408789,0.295251,0.298047,-0.014385,-0.020108,0.996504,-0.006676,0.429351,0.275235,0.261501,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.002442,0.036630,0.007326,-0.007326,-0.061538,1.196581,7.432479,2.136752,-0.017094,-0.012210
1787274613.265878,1787274613.264343,1.535,1,1,-0.006676,0.411803,0.297360,0.292020,-0.014687,-0.020409,1.000000,-0.006676,0.408802,0.295260,0.298021,-0.014387,-0.020109,0.996519,-0.006676,0.429351,0.275235,0.261501,-0.014687,-0.020790,0.995437,-0.002442,-0.002442,-0.002442,0.036630,0.007326,-0.007326,-0.061538,1.196581,7.432479,2.136752,-0.017094,-0.012210
